year,adm2_name,c_exchange_rate_unofficial
2015,Abra,45.501666666666665
2015,Agusan del Norte,45.501666666666665
2015,Agusan del Sur,45.501666666666665
2015,Aklan,45.501666666666665
2015,Albay,45.501666666666665
2015,Antique,45.501666666666665
2015,Apayao,45.501666666666665
2015,Aurora,45.501666666666665
2015,Basilan,45.501666666666665
2015,Bataan,45.501666666666665
2015,Batangas,45.501666666666665
2015,Benguet,45.501666666666665
2015,Biliran,45.501666666666665
2015,Bohol,45.501666666666665
2015,Bukidnon,45.501666666666665
2015,Bulacan,45.501666666666665
2015,Cagayan,45.501666666666665
2015,Camarines Norte,45.501666666666665
2015,Camarines Sur,45.501666666666665
2015,Camiguin,45.501666666666665
2015,Capiz,45.501666666666665
2015,Catanduanes,45.501666666666665
2015,Cavite,45.501666666666665
2015,Cebu,45.501666666666665
2015,Compostela Valley,45.501666666666665
2015,Davao Oriental,45.501666666666665
2015,Davao del Norte,45.501666666666665
2015,Davao del Sur,45.501666666666665
2015,Dinagat Islands,45.501666666666665
2015,Eastern Samar,45.501666666666665
2015,Guimaras,45.501666666666665
2015,Ifugao,45.501666666666665
2015,Ilocos Norte,45.501666666666665
2015,Ilocos Sur,45.501666666666665
2015,Iloilo,45.501666666666665
2015,Isabela,45.501666666666665
2015,Kalinga,45.501666666666665
2015,La Union,45.501666666666665
2015,Laguna,45.501666666666665
2015,Lanao del Norte,45.501666666666665
2015,Lanao del Sur,45.501666666666665
2015,Leyte,45.501666666666665
2015,Maguindanao,45.501666666666665
2015,Marinduque,45.501666666666665
2015,Market Average,45.501666666666665
2015,Masbate,45.501666666666665
2015,Metropolitan Manila,45.501666666666665
2015,Misamis Occidental,45.501666666666665
2015,Misamis Oriental,45.501666666666665
2015,Mountain Province,45.501666666666665
2015,Negros Occidental,45.501666666666665
2015,Negros Oriental,45.501666666666665
2015,North Cotabato,45.501666666666665
2015,Northern Samar,45.501666666666665
2015,Nueva Ecija,45.501666666666665
2015,Nueva Vizcaya,45.501666666666665
2015,Occidental Mindoro,45.501666666666665
